,Time,Uptime,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,RAM,SWAP,EMC,GPU,APE,NVDEC,NVENC,NVJPG,NVJPG1,SE,VIC,Fan pwmfan0,Temp CPU,Temp CV0,Temp CV1,Temp CV2,Temp GPU,Temp SOC0,Temp SOC1,Temp SOC2,Temp tj,Power tj,Power TOT,jetson_clocks,nvp model,time,uptime
0,2023-12-14 17:38:59,0:21:26.540000,24,20,5,47,36,27,0.6678310289208343,0.0,0,86.3,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.25,-256.0,-256.0,-256.0,60.437,58.031,59.187,59.562,60.437,1876,8506,OFF,15W,2023-12-14 17:38:59.243414,0 days 00:21:26.540000
0,2023-12-14 17:39:59,0:22:26.600000,8,11,11,5,89,6,0.668005657117014,0.0,0,31.6,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.656,-256.0,-256.0,-256.0,60.531,58.031,59.281,59.625,60.656,1837,8386,OFF,15W,2023-12-14 17:39:59.315395,0 days 00:22:26.600000
0,2023-12-14 17:40:59,0:23:26.660000,51,10,11,24,52,14,0.6682911271622657,0.0,0,98.9,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.468,-256.0,-256.0,-256.0,60.437,57.968,59.312,59.687,60.437,1876,8466,OFF,15W,2023-12-14 17:40:59.391046,0 days 00:23:26.660000
0,2023-12-14 17:41:59,0:24:26.720000,9,12,7,85,10,9,0.6677729938017447,0.0,0,28.2,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.375,-256.0,-256.0,-256.0,60.25,58.093,59.187,59.562,60.531,1837,8306,OFF,15W,2023-12-14 17:41:59.463403,0 days 00:24:26.720000
0,2023-12-14 17:42:59,0:25:26.780000,34,40,28,6,17,25,0.6703249705249564,0.0,0,31.4,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.625,-256.0,-256.0,-256.0,60.625,58.156,59.406,59.593,60.625,1837,8586,OFF,15W,2023-12-14 17:42:59.516493,0 days 00:25:26.780000
0,2023-12-14 17:43:59,0:26:26.840000,8,8,9,84,4,15,0.6681013366376752,0.0,0,55.7,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.093,-256.0,-256.0,-256.0,60.812,57.968,59.187,59.562,60.812,1876,8426,OFF,15W,2023-12-14 17:43:59.588438,0 days 00:26:26.840000
0,2023-12-14 17:44:59,0:27:26.900000,85,10,12,5,10,7,0.668379486938177,0.0,0,5.1,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.156,-256.0,-256.0,-256.0,60.531,58.156,59.156,59.468,60.531,1876,8386,OFF,15W,2023-12-14 17:44:59.622203,0 days 00:27:26.900000
0,2023-12-14 17:45:59,0:28:26.950000,17,15,45,25,30,23,0.6676747000865298,0.0,0,66.1,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.25,-256.0,-256.0,-256.0,60.437,58.031,59.187,59.468,60.437,1837,8346,OFF,15W,2023-12-14 17:45:59.646454,0 days 00:28:26.950000
0,2023-12-14 17:46:59,0:29:27.010000,14,7,25,4,13,84,0.6675455588755826,0.0,0,76.6,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.281,-256.0,-256.0,-256.0,60.281,58.156,59.187,59.468,60.468,1837,8346,OFF,15W,2023-12-14 17:46:59.706472,0 days 00:29:27.010000
0,2023-12-14 17:47:59,0:30:27.070000,25,31,8,18,36,36,0.6673343319556528,0.0,0,39.2,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.187,-256.0,-256.0,-256.0,60.625,58.031,59.156,59.5,60.625,1837,8386,OFF,15W,2023-12-14 17:47:59.743419,0 days 00:30:27.070000
0,2023-12-14 17:48:59,0:31:27.130000,9,5,12,10,5,90,0.6676809741534584,0.0,0,6.1,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.125,-256.0,-256.0,-256.0,60.437,58.0,59.187,59.468,60.437,1876,8426,OFF,15W,2023-12-14 17:48:59.795403,0 days 00:31:27.130000
0,2023-12-14 17:49:59,0:32:27.190000,11,13,6,74,34,18,0.667744760500566,0.0,0,89.1,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.187,-256.0,-256.0,-256.0,60.437,58.0,59.125,59.5,60.437,1876,8506,OFF,15W,2023-12-14 17:49:59.855674,0 days 00:32:27.190000
0,2023-12-14 17:50:59,0:33:27.250000,10,89,11,5,3,10,0.6681117934158896,0.0,0,31.9,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.218,-256.0,-256.0,-256.0,60.468,57.968,59.156,59.5,60.468,1837,8306,OFF,15W,2023-12-14 17:50:59.935404,0 days 00:33:27.250000
0,2023-12-14 17:51:59,0:34:27.310000,41,51,11,8,13,32,0.667295119037349,0.0,0,25.3,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.375,-256.0,-256.0,-256.0,60.437,58.031,59.218,59.625,60.437,1876,8546,OFF,15W,2023-12-14 17:51:59.983423,0 days 00:34:27.310000
0,2023-12-14 17:53:00,0:35:27.370000,6,5,3,89,12,13,0.6672846622591346,0.0,0,21.9,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.093,-256.0,-256.0,-256.0,60.593,58.062,59.25,59.625,60.593,1837,8306,OFF,15W,2023-12-14 17:53:00.056941,0 days 00:35:27.370000
0,2023-12-14 17:54:00,0:36:27.430000,19,12,46,53,5,6,0.6687982809056615,0.0,0,7.4,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.593,-256.0,-256.0,-256.0,60.562,58.25,59.218,59.781,60.593,1837,8546,OFF,15W,2023-12-14 17:54:00.075405,0 days 00:36:27.430000
0,2023-12-14 17:55:00,0:37:27.490000,6,90,8,14,16,8,0.6675591526872613,0.0,0,31.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.437,-256.0,-256.0,-256.0,60.875,58.156,59.406,59.531,60.875,1837,8426,OFF,15W,2023-12-14 17:55:00.135394,0 days 00:37:27.490000
0,2023-12-14 17:56:00,0:38:27.550000,9,9,8,11,88,11,0.6679303683138706,0.0,0,12.7,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.218,-256.0,-256.0,-256.0,60.5,58.156,59.375,59.625,60.656,1876,8426,OFF,15W,2023-12-14 17:56:00.207385,0 days 00:38:27.550000
0,2023-12-14 17:57:00,0:39:27.610000,10,87,25,10,6,22,0.6678911553955669,0.0,0,22.9,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.687,-256.0,-256.0,-256.0,60.312,58.187,59.218,59.593,60.687,1837,8346,OFF,15W,2023-12-14 17:57:00.265189,0 days 00:39:27.610000
0,2023-12-14 17:58:00,0:40:27.670000,10,6,7,17,60,35,0.6678566480274595,0.0,0,98.9,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.687,-256.0,-256.0,-256.0,60.437,58.031,59.25,59.562,60.437,1837,8346,OFF,15W,2023-12-14 17:58:00.300162,0 days 00:40:27.670000
0,2023-12-14 17:59:00,0:41:27.730000,13,34,68,14,18,11,0.6676705173752441,0.0,0,22.6,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.343,-256.0,-256.0,-256.0,60.812,58.062,59.25,59.531,60.812,1876,8426,OFF,15W,2023-12-14 17:59:00.352331,0 days 00:41:27.730000
0,2023-12-14 18:00:00,0:42:27.790000,7,11,19,78,8,7,0.667789201807977,0.0,0,30.9,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.312,-256.0,-256.0,-256.0,60.562,58.281,59.281,59.468,60.562,1837,8346,OFF,15W,2023-12-14 18:00:00.411409,0 days 00:42:27.790000
0,2023-12-14 18:01:00,0:43:27.850000,21,10,7,88,20,11,0.6679894491107817,0.0,0,22.9,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.187,-256.0,-256.0,-256.0,60.5,58.156,59.312,59.656,60.656,1876,8546,OFF,15W,2023-12-14 18:01:00.443534,0 days 00:43:27.850000
0,2023-12-14 18:02:00,0:44:27.900000,7,84,7,7,9,13,0.6678707646780488,0.0,0,28.2,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.281,-256.0,-256.0,-256.0,60.343,58.062,59.25,59.593,60.343,1837,8346,OFF,15W,2023-12-14 18:02:00.499395,0 days 00:44:27.900000
0,2023-12-14 18:03:00,0:45:27.960000,19,24,52,41,11,9,0.6680757175310501,0.0,0,41.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.375,-256.0,-256.0,-256.0,60.718,58.281,59.468,59.562,60.718,1837,8506,OFF,15W,2023-12-14 18:03:00.537727,0 days 00:45:27.960000
0,2023-12-14 18:04:00,0:46:28.020000,15,16,23,18,70,4,0.667226627140045,0.0,0,21.4,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.687,-256.0,-256.0,-256.0,60.687,58.125,59.281,59.593,60.687,1876,8506,OFF,15W,2023-12-14 18:04:00.592999,0 days 00:46:28.020000
0,2023-12-14 18:05:00,0:47:28.080000,10,40,44,21,24,20,0.6685567293289101,0.0,0,31.4,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.531,-256.0,-256.0,-256.0,60.906,58.156,59.375,59.625,60.906,1876,8666,OFF,15W,2023-12-14 18:05:00.658802,0 days 00:47:28.080000
0,2023-12-14 18:06:00,0:48:28.140000,40,36,15,8,9,21,0.6675194169300468,0.0,0,73.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.375,-256.0,-256.0,-256.0,60.375,58.25,59.343,59.625,60.375,1837,8306,OFF,15W,2023-12-14 18:06:00.735417,0 days 00:48:28.140000
0,2023-12-14 18:07:00,0:49:28.200000,45,51,6,11,7,8,0.6679314139916921,0.0,0,31.4,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.343,-256.0,-256.0,-256.0,60.343,58.093,59.375,59.687,60.343,1837,8386,OFF,15W,2023-12-14 18:07:00.767429,0 days 00:49:28.200000
0,2023-12-14 18:08:00,0:50:28.260000,11,23,23,19,9,62,0.6681510063341934,0.0,0,83.1,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.375,-256.0,-256.0,-256.0,60.593,58.062,59.343,59.656,60.593,1837,8346,OFF,15W,2023-12-14 18:08:00.848422,0 days 00:50:28.260000
0,2023-12-14 18:09:00,0:51:28.320000,7,15,7,7,8,87,0.6678906325566561,0.0,0,37.9,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.25,-256.0,-256.0,-256.0,60.687,58.093,59.343,59.531,60.562,1837,8386,OFF,15W,2023-12-14 18:09:00.896421,0 days 00:51:28.320000
0,2023-12-14 18:10:00,0:52:28.380000,31,22,60,6,21,16,0.6678414856990487,0.0,0,9.9,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.312,-256.0,-256.0,-256.0,60.5,58.125,59.312,59.656,60.906,1837,8426,OFF,15W,2023-12-14 18:10:00.939433,0 days 00:52:28.380000
0,2023-12-14 18:11:01,0:53:28.440000,7,7,27,62,14,12,0.6676882938982085,0.0,0,96.4,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.093,-256.0,-256.0,-256.0,60.781,58.093,59.25,59.562,60.781,1837,8306,OFF,15W,2023-12-14 18:11:01.018023,0 days 00:53:28.440000
0,2023-12-14 18:12:01,0:54:28.500000,87,25,7,7,23,11,0.6678216178204415,0.0,0,80.4,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.312,-256.0,-256.0,-256.0,60.312,58.25,59.406,59.656,60.312,1837,8426,OFF,15W,2023-12-14 18:12:01.096902,0 days 00:54:28.500000
0,2023-12-14 18:13:01,0:55:28.560000,8,85,10,10,6,13,0.6678435770546916,0.0,0,22.2,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.25,-256.0,-256.0,-256.0,60.375,58.0,59.312,59.656,60.437,1837,8306,OFF,15W,2023-12-14 18:13:01.111380,0 days 00:55:28.560000
0,2023-12-14 18:14:01,0:56:28.620000,56,19,35,9,19,18,0.6679136374687277,0.0,0,17.7,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.406,-256.0,-256.0,-256.0,60.562,58.093,59.343,59.593,60.562,1837,8426,OFF,15W,2023-12-14 18:14:01.183384,0 days 00:56:28.620000
0,2023-12-14 18:15:01,0:57:28.680000,7,4,3,10,12,86,0.667576406371315,0.0,0,34.9,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.25,-256.0,-256.0,-256.0,60.593,58.031,59.25,59.531,60.593,1837,8266,OFF,15W,2023-12-14 18:15:01.259420,0 days 00:57:28.680000
